Datetime,AC_Power,Price,Battery_State_kWh,Charge_kwh,Discharge_kwh,Revenue_$,Cumulative_Revenue_$
2024-04-04 12:00:00,58.418,69.808333,9.0,0.0,0.0,4.078063197194,3599.393752167417
2024-04-04 13:00:00,55.601,59.3875,9.0,0.0,0.0,3.3020043875000002,3602.695756554917
2024-04-04 14:00:00,44.968,67.536667,9.0,0.0,0.0,3.036988841656,3605.7327453965727
2024-04-04 15:00:00,36.909,56.7025,9.0,0.0,0.0,2.0928325725,3607.8255779690726
2024-04-04 16:00:00,21.029,80.170833,9.0,0.0,0.0,1.6859124471570002,3609.5114904162297
2024-04-04 17:00:00,13.146,99.064167,9.0,0.0,0.0,1.302297539382,3610.8137879556116
2024-04-04 18:00:00,0.0,105.0375,4.0,0.0,5.0,0.5251875,3611.3389754556115
2024-04-04 19:00:00,0.0,89.293333,0.0,0.0,4.0,0.357173332,3611.6961487876115
2024-04-04 20:00:00,0.0,62.855,0.0,0.0,0.0,0.0,3611.6961487876115
2024-04-04 21:00:00,0.0,63.988333,0.0,0.0,0.0,0.0,3611.6961487876115
2024-04-04 22:00:00,0.0,93.9975,0.0,0.0,0.0,0.0,3611.6961487876115
2024-04-04 23:00:00,0.0,62.984167,0.0,0.0,0.0,0.0,3611.6961487876115
2024-04-05 00:00:00,0.0,61.5925,0.0,0.0,0.0,0.0,3611.6961487876115
2024-04-05 01:00:00,0.0,60.2725,0.0,0.0,0.0,0.0,3611.6961487876115
2024-04-05 02:00:00,0.0,58.360833,0.0,0.0,0.0,0.0,3611.6961487876115
2024-04-05 03:00:00,0.0,57.661667,0.0,0.0,0.0,0.0,3611.6961487876115
2024-04-05 04:00:00,0.0,59.6075,0.0,0.0,0.0,0.0,3611.6961487876115
2024-04-05 05:00:00,0.0,69.6175,0.0,0.0,0.0,0.0,3611.6961487876115
2024-04-05 06:00:00,0.0,83.0125,0.0,0.0,0.0,0.0,3611.6961487876115
2024-04-05 07:00:00,13.641,85.971667,0.0,0.0,0.0,1.172739509547,3612.8688882971583
2024-04-05 08:00:00,21.647,88.068333,0.0,0.0,0.0,1.9064152044509997,3614.7753035016094
2024-04-05 09:00:00,33.901,64.705,0.0,0.0,0.0,2.193564205,3616.968867706609
2024-04-05 10:00:00,47.151,108.705,4.5,5.0,0.0,4.582024455000001,3621.550892161609
2024-04-05 11:00:00,51.482,126.22667,9.0,5.0,0.0,5.867268074939999,3627.4181602365493
2024-04-05 12:00:00,56.201,107.78167,9.0,0.0,0.0,6.05743763567,3633.475597872219
2024-04-05 13:00:00,51.925,72.423333,9.0,0.0,0.0,3.7605815660249995,3637.236179438244
2024-04-05 14:00:00,46.228,83.935833,9.0,0.0,0.0,3.8801856879240004,3641.116365126168
2024-04-05 15:00:00,33.331,141.92417,9.0,0.0,0.0,4.7304745102700005,3645.8468396364383
2024-04-05 16:00:00,23.019,100.975,9.0,0.0,0.0,2.3243435249999997,3648.1711831614384
2024-04-05 17:00:00,12.086,117.60417,9.0,0.0,0.0,1.4213639986200002,3649.5925471600585
2024-04-05 18:00:00,0.0,136.04167,4.0,0.0,5.0,0.6802083500000001,3650.2727555100587
2024-04-05 19:00:00,0.0,111.55917,0.0,0.0,4.0,0.44623668,3650.7189921900585
2024-04-05 20:00:00,0.0,101.93,0.0,0.0,0.0,0.0,3650.7189921900585
2024-04-05 21:00:00,0.0,111.76583,0.0,0.0,0.0,0.0,3650.7189921900585
2024-04-05 22:00:00,0.0,114.4575,0.0,0.0,0.0,0.0,3650.7189921900585
2024-04-05 23:00:00,0.0,108.33,0.0,0.0,0.0,0.0,3650.7189921900585
2024-04-06 00:00:00,0.0,96.495833,0.0,0.0,0.0,0.0,3650.7189921900585
2024-04-06 01:00:00,0.0,86.816667,0.0,0.0,0.0,0.0,3650.7189921900585
2024-04-06 02:00:00,0.0,85.288333,0.0,0.0,0.0,0.0,3650.7189921900585
2024-04-06 03:00:00,0.0,90.036667,0.0,0.0,0.0,0.0,3650.7189921900585
2024-04-06 04:00:00,0.0,88.0525,0.0,0.0,0.0,0.0,3650.7189921900585
2024-04-06 05:00:00,0.0,98.276667,0.0,0.0,0.0,0.0,3650.7189921900585
2024-04-06 06:00:00,0.0,124.48333,0.0,0.0,0.0,0.0,3650.7189921900585
2024-04-06 07:00:00,11.992,108.95417,0.0,0.0,0.0,1.3065784066400001,3652.0255705966983
2024-04-06 08:00:00,20.682,84.525833,0.0,0.0,0.0,1.748163278106,3653.7737338748043
2024-04-06 09:00:00,35.721,64.740833,0.0,0.0,0.0,2.3126072955929993,3656.086341170397
2024-04-06 10:00:00,39.84,26.2025,4.5,5.0,0.0,0.9128951000000001,3656.999236270397
2024-04-06 11:00:00,55.168,20.871667,9.0,5.0,0.0,1.047089790056,3658.046326060453
2024-04-06 12:00:00,57.39,30.155,9.0,0.0,0.0,1.73059545,3659.7769215104527
2024-04-06 13:00:00,50.164,46.348333,9.0,0.0,0.0,2.325017776612,3662.101939287065
2024-04-06 14:00:00,43.702,106.82417,9.0,0.0,0.0,4.6684298773399995,3666.7703691644047
2024-04-06 15:00:00,36.602,95.173333,9.0,0.0,0.0,3.4835343344659995,3670.253903498871
2024-04-06 16:00:00,20.538,113.195,9.0,0.0,0.0,2.32479891,3672.578702408871
2024-04-06 17:00:00,10.982,219.17833,9.0,0.0,0.0,2.4070164200599997,3674.9857188289307
2024-04-06 18:00:00,0.0,262.035,4.0,0.0,5.0,1.310175,3676.2958938289307
2024-04-06 19:00:00,0.0,136.43333,0.0,0.0,4.0,0.5457333200000001,3676.841627148931
2024-04-06 20:00:00,0.0,128.51333,0.0,0.0,0.0,0.0,3676.841627148931
2024-04-06 21:00:00,0.0,125.16833,0.0,0.0,0.0,0.0,3676.841627148931
2024-04-06 22:00:00,0.0,247.44833,0.0,0.0,0.0,0.0,3676.841627148931
2024-04-06 23:00:00,0.0,199.64917,0.0,0.0,0.0,0.0,3676.841627148931
2024-04-07 00:00:00,0.0,103.89417,0.0,0.0,0.0,0.0,3676.841627148931
2024-04-07 01:00:00,0.0,122.86083,0.0,0.0,0.0,0.0,3676.841627148931
2024-04-07 02:00:00,0.0,138.40417,0.0,0.0,0.0,0.0,3676.841627148931
2024-04-07 03:00:00,0.0,99.943333,0.0,0.0,0.0,0.0,3676.841627148931
2024-04-07 04:00:00,0.0,98.795,0.0,0.0,0.0,0.0,3676.841627148931
2024-04-07 05:00:00,0.0,99.1375,0.0,0.0,0.0,0.0,3676.841627148931
2024-04-07 06:00:00,0.0,97.848333,0.0,0.0,0.0,0.0,3676.841627148931
2024-04-07 07:00:00,13.103,78.81,0.0,0.0,0.0,1.03264743,3677.874274578931
2024-04-07 08:00:00,21.079,59.3075,0.0,0.0,0.0,1.2501427925,3679.124417371431
2024-04-07 09:00:00,31.718,36.4125,0.0,0.0,0.0,1.154931675,3680.279349046431
2024-04-07 10:00:00,49.742,8.9916667,4.5,5.0,0.0,0.40230515149139995,3680.6816541979224
2024-04-07 11:00:00,49.183,-8.4033333,9.0,5.0,0.0,-0.3712844751939,3680.3103697227284
2024-04-07 12:00:00,58.945,-16.194167,9.0,0.0,0.0,-0.954565173815,3679.3558045489135
2024-04-07 13:00:00,58.336,15.87,9.0,0.0,0.0,0.9257923199999999,3680.2815968689133
2024-04-07 14:00:00,40.788,39.748333,9.0,0.0,0.0,1.6212550064039999,3681.9028518753175
2024-04-07 15:00:00,31.777,54.146667,9.0,0.0,0.0,1.720618637259,3683.6234705125767
2024-04-07 16:00:00,23.188,100.18167,9.0,0.0,0.0,2.3230125639599994,3685.946483076537
2024-04-07 17:00:00,11.092,226.28417,9.0,0.0,0.0,2.5099440136399997,3688.456427090177
2024-04-07 18:00:00,0.0,262.86083,4.0,0.0,5.0,1.3143041500000001,3689.770731240177
2024-04-07 19:00:00,0.0,148.48833,0.0,0.0,4.0,0.59395332,3690.364684560177
2024-04-07 20:00:00,0.0,113.42167,0.0,0.0,0.0,0.0,3690.364684560177
2024-04-07 21:00:00,0.0,133.94333,0.0,0.0,0.0,0.0,3690.364684560177
2024-04-07 22:00:00,0.0,177.00583,0.0,0.0,0.0,0.0,3690.364684560177
2024-04-07 23:00:00,0.0,151.40917,0.0,0.0,0.0,0.0,3690.364684560177
2024-04-08 00:00:00,0.0,116.93917,0.0,0.0,0.0,0.0,3690.364684560177
2024-04-08 01:00:00,0.0,106.075,0.0,0.0,0.0,0.0,3690.364684560177
2024-04-08 02:00:00,0.0,92.494167,0.0,0.0,0.0,0.0,3690.364684560177
2024-04-08 03:00:00,0.0,94.305833,0.0,0.0,0.0,0.0,3690.364684560177
2024-04-08 04:00:00,0.0,97.401667,0.0,0.0,0.0,0.0,3690.364684560177
2024-04-08 05:00:00,0.0,124.72417,0.0,0.0,0.0,0.0,3690.364684560177
2024-04-08 06:00:00,0.0,184.32083,0.0,0.0,0.0,0.0,3690.364684560177
2024-04-08 07:00:00,11.785,76.68,0.0,0.0,0.0,0.9036738000000002,3691.268358360177
2024-04-08 08:00:00,20.284,53.495833,0.0,0.0,0.0,1.085109476572,3692.353467836749
2024-04-08 09:00:00,36.028,28.275833,0.0,0.0,0.0,1.018721711324,3693.372189548073
2024-04-08 10:00:00,41.391,14.935,4.5,5.0,0.0,0.5434995850000001,3693.915689133073
2024-04-08 11:00:00,50.967,28.4425,9.0,5.0,0.0,1.3074163975,3695.2231055305733
2024-04-08 12:00:00,57.381,34.88,9.0,0.0,0.0,2.00144928,3697.2245548105734
2024-04-08 13:00:00,49.306,64.746667,9.0,0.0,0.0,3.192399163102,3700.4169539736754
2024-04-08 14:00:00,43.034,91.7425,9.0,0.0,0.0,3.948046745,3704.365000718675
2024-04-08 15:00:00,29.654,77.8575,9.0,0.0,0.0,2.308786305,3706.6737870236752
2024-04-08 16:00:00,22.58,138.095,9.0,0.0,0.0,3.1181851,3709.7919721236754
2024-04-08 17:00:00,11.828,207.6325,9.0,0.0,0.0,2.4558772099999997,3712.2478493336753
2024-04-08 18:00:00,0.0,162.30583,4.0,0.0,5.0,0.8115291499999999,3713.059378483675
2024-04-08 19:00:00,0.0,101.155,0.0,0.0,4.0,0.40462,3713.463998483675
2024-04-08 20:00:00,0.0,94.478333,0.0,0.0,0.0,0.0,3713.463998483675
2024-04-08 21:00:00,0.0,103.0275,0.0,0.0,0.0,0.0,3713.463998483675
2024-04-08 22:00:00,0.0,116.30583,0.0,0.0,0.0,0.0,3713.463998483675
2024-04-08 23:00:00,0.0,94.854167,0.0,0.0,0.0,0.0,3713.463998483675
2024-04-09 00:00:00,0.0,70.974167,0.0,0.0,0.0,0.0,3713.463998483675
2024-04-09 01:00:00,0.0,76.844167,0.0,0.0,0.0,0.0,3713.463998483675
2024-04-09 02:00:00,0.0,71.716667,0.0,0.0,0.0,0.0,3713.463998483675
2024-04-09 03:00:00,0.0,69.469167,0.0,0.0,0.0,0.0,3713.463998483675
2024-04-09 04:00:00,0.0,64.9375,0.0,0.0,0.0,0.0,3713.463998483675
2024-04-09 05:00:00,0.0,69.070833,0.0,0.0,0.0,0.0,3713.463998483675
2024-04-09 06:00:00,0.0,98.065833,0.0,0.0,0.0,0.0,3713.463998483675
2024-04-09 07:00:00,10.881,66.676667,0.0,0.0,0.0,0.725508813627,3714.189507297302
2024-04-09 08:00:00,21.493,52.793333,0.0,0.0,0.0,1.1346871061689998,3715.324194403471
2024-04-09 09:00:00,32.435,20.811667,0.0,0.0,0.0,0.6750264191450001,3715.9992208226163
2024-04-09 10:00:00,41.088,-15.831667,4.5,5.0,0.0,-0.571333198696,3715.4278876239205
2024-04-09 11:00:00,53.02,-28.33,9.0,5.0,0.0,-1.3604066000000001,3714.0674810239207
2024-04-09 12:00:00,59.357,15.768333,9.0,0.0,0.0,0.9359609418810001,3715.003441965802
2024-04-09 13:00:00,56.58,37.8125,9.0,0.0,0.0,2.13943125,3717.142873215802
2024-04-09 14:00:00,43.418,30.750833,9.0,0.0,0.0,1.335139667194,3718.478012882996
2024-04-09 15:00:00,32.213,68.346667,9.0,0.0,0.0,2.201651184071,3720.6796640670673
2024-04-09 16:00:00,20.926,107.865,9.0,0.0,0.0,2.25718299,3722.936847057067
2024-04-09 17:00:00,11.729,165.25583,9.0,0.0,0.0,1.9382856300699998,3724.875132687137
2024-04-09 18:00:00,0.0,162.40667,4.0,0.0,5.0,0.8120333499999999,3725.687166037137
2024-04-09 19:00:00,0.0,124.61167,0.0,0.0,4.0,0.49844668000000003,3726.1856127171372
2024-04-09 20:00:00,0.0,89.0075,0.0,0.0,0.0,0.0,3726.1856127171372
2024-04-09 21:00:00,0.0,89.850833,0.0,0.0,0.0,0.0,3726.1856127171372
2024-04-09 22:00:00,0.0,96.378333,0.0,0.0,0.0,0.0,3726.1856127171372
2024-04-09 23:00:00,0.0,80.055833,0.0,0.0,0.0,0.0,3726.1856127171372
2024-04-10 00:00:00,0.0,77.570833,0.0,0.0,0.0,0.0,3726.1856127171372
2024-04-10 01:00:00,0.0,72.024167,0.0,0.0,0.0,0.0,3726.1856127171372
2024-04-10 02:00:00,0.0,62.658333,0.0,0.0,0.0,0.0,3726.1856127171372
2024-04-10 03:00:00,0.0,60.483333,0.0,0.0,0.0,0.0,3726.1856127171372
2024-04-10 04:00:00,0.0,61.8275,0.0,0.0,0.0,0.0,3726.1856127171372
2024-04-10 05:00:00,0.0,78.526667,0.0,0.0,0.0,0.0,3726.1856127171372
2024-04-10 06:00:00,0.0,97.778333,0.0,0.0,0.0,0.0,3726.1856127171372
2024-04-10 07:00:00,12.908,34.453333,0.0,0.0,0.0,0.444723622364,3726.6303363395014
2024-04-10 08:00:00,21.11,-22.905,0.0,0.0,0.0,-0.48352455000000005,3726.1468117895015
2024-04-10 09:00:00,32.268,-45.213333,0.0,0.0,0.0,-1.458943829244,3724.6878679602573
2024-04-10 10:00:00,45.87,-47.329167,4.5,5.0,0.0,-1.9343430552899996,3722.7535249049674
2024-04-10 11:00:00,56.87,-47.55,9.0,5.0,0.0,-2.4664184999999996,3720.2871064049673
2024-04-10 12:00:00,63.373,-46.408333,9.0,0.0,0.0,-2.941035287209,3717.346071117758
2024-04-10 13:00:00,57.099,-44.516667,9.0,0.0,0.0,-2.5418571690329994,3714.804213948725
2024-04-10 14:00:00,44.274,-31.529167,9.0,0.0,0.0,-1.395922339758,3713.4082916089674
2024-04-10 15:00:00,29.741,14.904167,9.0,0.0,0.0,0.44326483074699996,3713.8515564397144
2024-04-10 16:00:00,22.108,61.241667,9.0,0.0,0.0,1.353930774036,3715.2054872137505
2024-04-10 17:00:00,12.214,139.06583,9.0,0.0,0.0,1.6985500476200002,3716.9040372613704
2024-04-10 18:00:00,0.0,145.19917,4.0,0.0,5.0,0.72599585,3717.6300331113703
2024-04-10 19:00:00,0.0,87.053333,0.0,0.0,4.0,0.348213332,3717.97824644337
2024-04-10 20:00:00,0.0,80.915833,0.0,0.0,0.0,0.0,3717.97824644337
2024-04-10 21:00:00,0.0,64.025,0.0,0.0,0.0,0.0,3717.97824644337
2024-04-10 22:00:00,0.0,90.8525,0.0,0.0,0.0,0.0,3717.97824644337
2024-04-10 23:00:00,0.0,96.076667,0.0,0.0,0.0,0.0,3717.97824644337
2024-04-11 00:00:00,0.0,104.48833,0.0,0.0,0.0,0.0,3717.97824644337
2024-04-11 01:00:00,0.0,92.238333,0.0,0.0,0.0,0.0,3717.97824644337
2024-04-11 02:00:00,0.0,80.398333,0.0,0.0,0.0,0.0,3717.97824644337
2024-04-11 03:00:00,0.0,79.3725,0.0,0.0,0.0,0.0,3717.97824644337
2024-04-11 04:00:00,0.0,94.875,0.0,0.0,0.0,0.0,3717.97824644337
2024-04-11 05:00:00,0.0,111.40417,0.0,0.0,0.0,0.0,3717.97824644337
2024-04-11 06:00:00,0.0,133.375,0.0,0.0,0.0,0.0,3717.97824644337
2024-04-11 07:00:00,11.563,18.2625,0.0,0.0,0.0,0.2111692875,3718.18941573087
2024-04-11 08:00:00,21.18,-18.75,0.0,0.0,0.0,-0.397125,3717.7922907308703
2024-04-11 09:00:00,31.431,-34.594167,0.0,0.0,0.0,-1.0873292629770002,3716.704961467893
2024-04-11 10:00:00,45.724,-39.034167,4.5,5.0,0.0,-1.5896274169079998,3715.115334050985
2024-04-11 11:00:00,55.769,-40.825,9.0,5.0,0.0,-2.072644425,3713.042689625985
2024-04-11 12:00:00,58.007,-40.075,9.0,0.0,0.0,-2.324630525,3710.718059100985
2024-04-11 13:00:00,51.422,-21.615833,9.0,0.0,0.0,-1.1115293645259998,3709.606529736459
2024-04-11 14:00:00,42.549,3.9358333,9.0,0.0,0.0,0.16746577108170002,3709.773995507541
2024-04-11 15:00:00,32.344,27.038333,9.0,0.0,0.0,0.874527842552,3710.648523350093
2024-04-11 16:00:00,22.128,104.42833,9.0,0.0,0.0,2.3107900862400004,3712.959313436333
2024-04-11 17:00:00,12.382,254.3275,9.0,0.0,0.0,3.149083105,3716.108396541333
2024-04-11 18:00:00,0.0,239.385,4.0,0.0,5.0,1.196925,3717.3053215413333
2024-04-11 19:00:00,0.0,130.445,0.0,0.0,4.0,0.52178,3717.8271015413334
2024-04-11 20:00:00,0.0,107.18333,0.0,0.0,0.0,0.0,3717.8271015413334
2024-04-11 21:00:00,0.0,100.51583,0.0,0.0,0.0,0.0,3717.8271015413334
2024-04-11 22:00:00,0.0,91.264167,0.0,0.0,0.0,0.0,3717.8271015413334
2024-04-11 23:00:00,0.0,82.3875,0.0,0.0,0.0,0.0,3717.8271015413334
2024-04-12 00:00:00,0.0,87.176667,0.0,0.0,0.0,0.0,3717.8271015413334
2024-04-12 01:00:00,0.0,82.990833,0.0,0.0,0.0,0.0,3717.8271015413334
2024-04-12 02:00:00,0.0,81.953333,0.0,0.0,0.0,0.0,3717.8271015413334
2024-04-12 03:00:00,0.0,76.734167,0.0,0.0,0.0,0.0,3717.8271015413334
2024-04-12 04:00:00,0.0,80.675,0.0,0.0,0.0,0.0,3717.8271015413334
2024-04-12 05:00:00,0.0,89.14,0.0,0.0,0.0,0.0,3717.8271015413334
2024-04-12 06:00:00,0.0,105.52833,0.0,0.0,0.0,0.0,3717.8271015413334
2024-04-12 07:00:00,12.377,17.5675,0.0,0.0,0.0,0.2174329475,3718.0445344888335
2024-04-12 08:00:00,21.487,1.665,0.0,0.0,0.0,0.035775855,3718.0803103438334
2024-04-12 09:00:00,32.809,-20.033333,0.0,0.0,0.0,-0.6572736223969999,3717.4230367214363
2024-04-12 10:00:00,42.453,-24.395,4.5,5.0,0.0,-0.9136659350000002,3716.509370786436
2024-04-12 11:00:00,58.806,-23.385,9.0,5.0,0.0,-1.25825331,3715.2511174764363
2024-04-12 12:00:00,56.904,-4.1141667,9.0,0.0,0.0,-0.23411254189680003,3715.0170049345397
2024-04-12 13:00:00,49.703,7.7241667,9.0,0.0,0.0,0.3839142574901,3715.40091919203
2024-04-12 14:00:00,42.244,13.0725,9.0,0.0,0.0,0.55223469,3715.95315388203
2024-04-12 15:00:00,29.8,41.223333,9.0,0.0,0.0,1.2284553234,3717.18160920543
2024-04-12 16:00:00,20.27,87.431667,9.0,0.0,0.0,1.77223989009,3718.95384909552
2024-04-12 17:00:00,11.844,203.22,9.0,0.0,0.0,2.40693768,3721.36078677552
2024-04-12 18:00:00,0.0,160.795,4.0,0.0,5.0,0.8039749999999999,3722.1647617755198
2024-04-12 19:00:00,0.0,105.34083,0.0,0.0,4.0,0.42136332,3722.58612509552
2024-04-12 20:00:00,0.0,124.67917,0.0,0.0,0.0,0.0,3722.58612509552
2024-04-12 21:00:00,0.0,116.4925,0.0,0.0,0.0,0.0,3722.58612509552
2024-04-12 22:00:00,0.0,148.90083,0.0,0.0,0.0,0.0,3722.58612509552
2024-04-12 23:00:00,0.0,140.72917,0.0,0.0,0.0,0.0,3722.58612509552
2024-04-13 00:00:00,0.0,96.715,0.0,0.0,0.0,0.0,3722.58612509552
2024-04-13 01:00:00,0.0,87.619167,0.0,0.0,0.0,0.0,3722.58612509552
2024-04-13 02:00:00,0.0,91.003333,0.0,0.0,0.0,0.0,3722.58612509552
2024-04-13 03:00:00,0.0,89.09,0.0,0.0,0.0,0.0,3722.58612509552
2024-04-13 04:00:00,0.0,86.170833,0.0,0.0,0.0,0.0,3722.58612509552
2024-04-13 05:00:00,0.0,98.403333,0.0,0.0,0.0,0.0,3722.58612509552
2024-04-13 06:00:00,0.0,131.275,0.0,0.0,0.0,0.0,3722.58612509552
2024-04-13 07:00:00,11.323,30.614167,0.0,0.0,0.0,0.34664421294099995,3722.932769308461
2024-04-13 08:00:00,20.878,-13.45,0.0,0.0,0.0,-0.2808091,3722.651960208461
2024-04-13 09:00:00,35.345,-20.5,0.0,0.0,0.0,-0.7245725,3721.927387708461
2024-04-13 10:00:00,45.539,-23.341667,4.5,5.0,0.0,-0.946247838513,3720.981139869948
2024-04-13 11:00:00,53.119,-19.39,9.0,5.0,0.0,-0.93302741,3720.0481124599482
2024-04-13 12:00:00,55.405,-17.125,9.0,0.0,0.0,-0.948810625,3719.099301834948
2024-04-13 13:00:00,58.064,9.1425,9.0,0.0,0.0,0.5308501200000001,3719.6301519549484
2024-04-13 14:00:00,43.51,35.47,9.0,0.0,0.0,1.5432996999999997,3721.173451654948
2024-04-13 15:00:00,30.547,38.3225,9.0,0.0,0.0,1.1706374075,3722.3440890624483
2024-04-13 16:00:00,18.883,94.094167,9.0,0.0,0.0,1.7767801554609999,3724.1208692179093
2024-04-13 17:00:00,11.831,261.24583,9.0,0.0,0.0,3.09079941473,3727.2116686326394
2024-04-13 18:00:00,0.0,197.84417,4.0,0.0,5.0,0.9892208499999999,3728.2008894826395
2024-04-13 19:00:00,0.0,136.70833,0.0,0.0,4.0,0.54683332,3728.7477228026396
2024-04-13 20:00:00,0.0,117.18667,0.0,0.0,0.0,0.0,3728.7477228026396
2024-04-13 21:00:00,0.0,117.975,0.0,0.0,0.0,0.0,3728.7477228026396
2024-04-13 22:00:00,0.0,124.3275,0.0,0.0,0.0,0.0,3728.7477228026396
2024-04-13 23:00:00,0.0,124.54917,0.0,0.0,0.0,0.0,3728.7477228026396
2024-04-14 00:00:00,0.0,103.90333,0.0,0.0,0.0,0.0,3728.7477228026396
2024-04-14 01:00:00,0.0,93.208333,0.0,0.0,0.0,0.0,3728.7477228026396
2024-04-14 02:00:00,0.0,93.194167,0.0,0.0,0.0,0.0,3728.7477228026396
2024-04-14 03:00:00,0.0,93.591667,0.0,0.0,0.0,0.0,3728.7477228026396
2024-04-14 04:00:00,0.0,95.869167,0.0,0.0,0.0,0.0,3728.7477228026396
2024-04-14 05:00:00,0.0,88.865833,0.0,0.0,0.0,0.0,3728.7477228026396
2024-04-14 06:00:00,0.0,94.161667,0.0,0.0,0.0,0.0,3728.7477228026396
2024-04-14 07:00:00,12.639,7.1808333,0.0,0.0,0.0,0.0907585520787,3728.838481354718
2024-04-14 08:00:00,21.03,-35.904167,0.0,0.0,0.0,-0.7550646320100001,3728.083416722708
2024-04-14 09:00:00,32.843,-42.428333,0.0,0.0,0.0,-1.3934737407190003,3726.689942981989
2024-04-14 10:00:00,48.242,-41.9075,4.5,5.0,0.0,-1.8121641149999999,3724.877778866989
2024-04-14 11:00:00,55.485,-39.644167,9.0,5.0,0.0,-2.001435770995,3722.876343095994
2024-04-14 12:00:00,56.938,-37.9575,9.0,0.0,0.0,-2.1612241350000003,3720.715118960994
2024-04-14 13:00:00,54.937,-22.126667,9.0,0.0,0.0,-1.215572704979,3719.499546256015
2024-04-14 14:00:00,44.784,9.6375,9.0,0.0,0.0,0.43160579999999993,3719.931152056015
2024-04-14 15:00:00,34.368,29.096667,9.0,0.0,0.0,0.9999942514560001,3720.931146307471
2024-04-14 16:00:00,19.324,119.2775,9.0,0.0,0.0,2.3049184100000004,3723.236064717471
2024-04-14 17:00:00,11.27,251.26583,9.0,0.0,0.0,2.8317659040999996,3726.067830621571
2024-04-14 18:00:00,0.0,256.1825,4.0,0.0,5.0,1.2809125,3727.348743121571
2024-04-14 19:00:00,0.0,167.52917,0.0,0.0,4.0,0.67011668,3728.0188598015707
2024-04-14 20:00:00,0.0,229.47333,0.0,0.0,0.0,0.0,3728.0188598015707
2024-04-14 21:00:00,0.0,183.1775,0.0,0.0,0.0,0.0,3728.0188598015707
2024-04-14 22:00:00,0.0,155.025,0.0,0.0,0.0,0.0,3728.0188598015707
2024-04-14 23:00:00,0.0,135.41583,0.0,0.0,0.0,0.0,3728.0188598015707
2024-04-15 00:00:00,0.0,106.54667,0.0,0.0,0.0,0.0,3728.0188598015707
2024-04-15 01:00:00,0.0,119.81917,0.0,0.0,0.0,0.0,3728.0188598015707
2024-04-15 02:00:00,0.0,97.296667,0.0,0.0,0.0,0.0,3728.0188598015707
2024-04-15 03:00:00,0.0,107.83917,0.0,0.0,0.0,0.0,3728.0188598015707
2024-04-15 04:00:00,0.0,101.26333,0.0,0.0,0.0,0.0,3728.0188598015707
2024-04-15 05:00:00,0.0,160.60417,0.0,0.0,0.0,0.0,3728.0188598015707
2024-04-15 06:00:00,0.0,244.10417,0.0,0.0,0.0,0.0,3728.0188598015707
2024-04-15 07:00:00,11.475,60.868333,0.0,0.0,0.0,0.6984641211749999,3728.717323922746
2024-04-15 08:00:00,17.936,38.6825,0.0,0.0,0.0,0.69380932,3729.411133242746
2024-04-15 09:00:00,28.654,21.896667,0.0,0.0,0.0,0.627427096218,3730.038560338964
2024-04-15 10:00:00,40.734,3.0583333,4.5,5.0,0.0,0.10928648214220002,3730.147846821106
2024-04-15 11:00:00,56.072,7.3875,9.0,5.0,0.0,0.37729440000000003,3730.5251412211064
2024-04-15 12:00:00,54.703,39.050833,9.0,0.0,0.0,2.136197717599,3732.6613389387053
2024-04-15 13:00:00,57.825,38.970833,9.0,0.0,0.0,2.2534884182250003,3734.9148273569303
2024-04-15 14:00:00,49.424,61.320833,9.0,0.0,0.0,3.030720850192,3737.9455482071226
2024-04-15 15:00:00,32.344,89.505833,9.0,0.0,0.0,2.894976662552,3740.8405248696745
2024-04-15 16:00:00,22.679,180.98833,9.0,0.0,0.0,4.104634336069999,3744.9451592057444
2024-04-15 17:00:00,11.095,301.1575,9.0,0.0,0.0,3.3413424625000006,3748.2865016682445
2024-04-15 18:00:00,0.0,293.655,4.0,0.0,5.0,1.4682749999999998,3749.7547766682446
2024-04-15 19:00:00,0.0,166.62667,0.0,0.0,4.0,0.6665066799999999,3750.4212833482447
2024-04-15 20:00:00,0.0,250.86083,0.0,0.0,0.0,0.0,3750.4212833482447
2024-04-15 21:00:00,0.0,200.06,0.0,0.0,0.0,0.0,3750.4212833482447
2024-04-15 22:00:00,0.0,184.1425,0.0,0.0,0.0,0.0,3750.4212833482447
2024-04-15 23:00:00,0.0,185.56917,0.0,0.0,0.0,0.0,3750.4212833482447
2024-04-16 00:00:00,0.0,183.82333,0.0,0.0,0.0,0.0,3750.4212833482447
2024-04-16 01:00:00,0.0,106.11,0.0,0.0,0.0,0.0,3750.4212833482447
2024-04-16 02:00:00,0.0,105.525,0.0,0.0,0.0,0.0,3750.4212833482447
2024-04-16 03:00:00,0.0,101.54167,0.0,0.0,0.0,0.0,3750.4212833482447
2024-04-16 04:00:00,0.0,115.85,0.0,0.0,0.0,0.0,3750.4212833482447
2024-04-16 05:00:00,0.0,155.79333,0.0,0.0,0.0,0.0,3750.4212833482447
2024-04-16 06:00:00,0.0,237.06667,0.0,0.0,0.0,0.0,3750.4212833482447
2024-04-16 07:00:00,11.212,85.0175,0.0,0.0,0.0,0.9532162099999999,3751.3744995582447
2024-04-16 08:00:00,21.003,39.318333,0.0,0.0,0.0,0.825802947999,3752.2003025062436
2024-04-16 09:00:00,30.534,38.046667,0.0,0.0,0.0,1.161716930178,3753.3620194364216
